subj,trial,id,f1_l,f2_l,f3_l,f1_r,f2_r,f3_r,resp,rt,n,nd,nc,critical,train
s1012,113,41,0,0,1,1,0,0,0.005,6.1265,2,2,0,FALSE,FALSE
s1012,114,24,0,0,0,0,0,1,0.508000031,2.488,2,1,1,FALSE,TRUE
s1012,115,45,0,0,1,1,1,1,0.162999992,4.2552,3,2,1,FALSE,TRUE
s1012,116,56,1,1,1,0,1,1,0.475999985,4.0885,3,1,2,TRUE,TRUE
s1012,117,72,1,1,0,0,0,0,0.007000008,3.2634,2,2,0,FALSE,FALSE
s1012,118,54,1,1,1,0,0,1,0.101000023,3.3861,3,2,1,FALSE,TRUE
s1012,119,26,0,0,0,0,1,1,0.13,4.4599,3,2,1,FALSE,TRUE
s1012,120,51,1,1,1,1,0,0,0.137000008,6.9122,3,2,1,FALSE,TRUE
s1012,121,46,0,0,1,0,1,1,0.612000046,3.9272,3,1,2,FALSE,TRUE
s1012,122,42,0,0,1,0,0,0,0.488000031,2.4882,2,1,1,FALSE,TRUE
s1012,123,88,0,1,0,0,1,0,0.991999969,2.562,2,0,2,FALSE,FALSE
s1012,124,28,0,0,0,0,1,0,0.484000015,3.9435,2,1,1,FALSE,TRUE
s1012,125,76,1,1,0,0,1,1,0.13,5.657,3,2,1,FALSE,TRUE
s1012,126,37,1,0,1,1,1,0,0.312000046,4.6289,3,2,1,FALSE,TRUE
s1012,127,31,1,0,1,1,0,0,0.505999985,2.3135,2,1,1,FALSE,TRUE
s1012,128,21,0,0,0,1,0,0,0.009000015,2.4775,1,1,0,TRUE,FALSE
s1013,1,51,1,1,1,1,0,0,0.63625,8.5216,3,2,1,FALSE,TRUE
s1013,2,65,0,1,1,1,1,1,0.69375,4.6599,3,1,2,TRUE,TRUE
s1013,3,57,1,1,1,1,1,0,0.765,5.0728,3,1,2,FALSE,TRUE
s1013,4,36,1,0,1,0,1,1,0.44375,6.0808,3,2,1,FALSE,TRUE
s1013,5,76,1,1,0,0,1,1,0.3675,3.9152,3,2,1,FALSE,TRUE
s1013,6,31,1,0,1,1,0,0,0.73125,2.2023,2,1,1,FALSE,TRUE
s1013,7,24,0,0,0,0,0,1,0.76375,1.9983,2,1,1,FALSE,TRUE
s1013,8,68,0,1,1,0,1,0,0.8025,2.4226,3,1,2,FALSE,TRUE
s1013,9,74,1,1,0,0,0,1,0.37625,2.5517,3,3,0,FALSE,FALSE
s1013,10,46,0,0,1,0,1,1,0.60125,2.9407,3,1,2,FALSE,TRUE
s1013,11,15,1,0,0,1,1,1,0.5375,2.0097,3,2,1,FALSE,TRUE
s1013,12,22,0,0,0,0,0,0,0.9675,2.0301,1,0,1,FALSE,FALSE
s1013,13,42,0,0,1,0,0,0,0.85,1.8767,2,1,1,FALSE,TRUE
s1013,14,25,0,0,0,1,1,1,0.105,3.4614,3,3,0,FALSE,FALSE
s1013,15,62,0,1,1,0,0,0,0.34625,4.7638,3,2,1,FALSE,TRUE
s1013,16,75,1,1,0,1,1,1,0.655,2.406,3,1,2,FALSE,TRUE
s1013,17,27,0,0,0,1,1,0,0.0625,5.698,2,2,0,FALSE,FALSE
s1013,18,47,0,0,1,1,1,0,0.02625,5.7962,3,3,0,FALSE,FALSE
s1013,19,18,1,0,0,0,1,0,0.02,3.4637,2,2,0,FALSE,FALSE
s1013,20,81,0,1,0,1,0,0,0.0325,3.5682,2,2,0,FALSE,FALSE
s1013,21,71,1,1,0,1,0,0,0.40625,2.9896,2,1,1,FALSE,TRUE
s1013,22,17,1,0,0,1,1,0,0.50375,2.3489,2,1,1,FALSE,TRUE
s1013,23,16,1,0,0,0,1,1,0.065,5.4334,3,3,0,FALSE,FALSE
s1013,24,61,0,1,1,1,0,0,0.09,1.7094,3,3,0,FALSE,FALSE
s1013,25,87,0,1,0,1,1,0,0.35,2.3538,2,1,1,TRUE,TRUE
s1013,26,13,1,0,0,1,0,1,0.54375,1.9218,2,1,1,FALSE,TRUE
s1013,27,44,0,0,1,0,0,1,0.9625,2.3972,2,0,2,FALSE,FALSE
s1013,28,54,1,1,1,0,0,1,0.33375,83.889,3,2,1,FALSE,TRUE
s1013,29,86,0,1,0,0,1,1,0.61625,2.3204,3,1,2,FALSE,TRUE
s1013,30,72,1,1,0,0,0,0,0.09375,3.2486,2,2,0,FALSE,FALSE
s1013,31,14,1,0,0,0,0,1,0.0725,1.7104,2,2,0,FALSE,FALSE
s1013,32,85,0,1,0,1,1,1,0.45875,5.1197,3,2,1,FALSE,TRUE
s1013,33,78,1,1,0,0,1,0,0.335,2.5287,2,1,1,TRUE,TRUE
s1013,34,26,0,0,0,0,1,1,0.475,2.5146,3,2,1,FALSE,TRUE
s1013,35,41,0,0,1,1,0,0,0.1275,6.2941,2,2,0,FALSE,FALSE
s1013,36,34,1,0,1,0,0,1,0.275,11.7003,2,1,1,TRUE,TRUE
s1013,37,37,1,0,1,1,1,0,0.37625,13.3982,3,2,1,FALSE,TRUE
s1013,38,23,0,0,0,1,0,1,0.32625,10.1783,2,2,0,FALSE,FALSE
s1013,39,56,1,1,1,0,1,1,0.47,2.8077,3,1,2,TRUE,TRUE
s1013,40,52,1,1,1,0,0,0,0.08125,4.2566,3,3,0,FALSE,FALSE
s1013,41,73,1,1,0,1,0,1,0.39875,11.5627,3,2,1,FALSE,TRUE
s1013,42,12,1,0,0,0,0,0,0.0325,3.2958,1,1,0,TRUE,FALSE
s1013,43,83,0,1,0,1,0,1,0.07625,3.3762,3,3,0,FALSE,FALSE
s1013,44,11,1,0,0,1,0,0,0.9775,2.2861,1,0,1,FALSE,FALSE
s1013,45,66,0,1,1,0,1,1,0.98375,2.2124,3,0,3,FALSE,FALSE
s1013,46,43,0,0,1,1,0,1,0.58875,2.5086,2,1,1,TRUE,TRUE
s1013,47,84,0,1,0,0,0,1,0.50625,2.0285,3,2,1,FALSE,TRUE
s1013,48,45,0,0,1,1,1,1,0.40375,7.1027,3,2,1,FALSE,TRUE
s1013,49,21,0,0,0,1,0,0,0.04125,2.2574,1,1,0,TRUE,FALSE
s1013,50,67,0,1,1,1,1,0,0.0775,3.0987,3,2,1,FALSE,TRUE
s1013,51,63,0,1,1,1,0,1,0.215,4.0762,3,2,1,FALSE,TRUE
s1013,52,53,1,1,1,1,0,1,0.27125,2.1138,3,1,2,FALSE,TRUE
s1013,53,48,0,0,1,0,1,0,0.3275,2.7714,3,2,1,FALSE,TRUE
s1013,54,28,0,0,0,0,1,0,0.46625,3.0009,2,1,1,FALSE,TRUE
s1013,55,38,1,0,1,0,1,0,0.23,5.3464,3,3,0,FALSE,FALSE
s1013,56,35,1,0,1,1,1,1,0.60375,8.296,3,1,2,FALSE,TRUE
s1013,57,32,1,0,1,0,0,0,0.0775,2.5638,2,2,0,FALSE,FALSE
s1013,58,33,1,0,1,1,0,1,0.95,2.8432,2,0,2,FALSE,FALSE
s1013,59,82,0,1,0,0,0,0,0.5875,2.3852,2,1,1,FALSE,TRUE
s1013,60,55,1,1,1,1,1,1,0.9925,2.5007,3,0,3,FALSE,FALSE
s1013,61,77,1,1,0,1,1,0,0.9975,1.6185,2,0,2,FALSE,FALSE
s1013,62,88,0,1,0,0,1,0,0.99875,1.5129,2,0,2,FALSE,FALSE
s1013,63,64,0,1,1,0,0,1,0.68625,1.7706,3,1,2,FALSE,TRUE
s1013,64,58,1,1,1,0,1,0,0.6225,2.2307,3,2,1,FALSE,TRUE
s1013,65,64,0,1,1,0,0,1,0.7975,1.9984,3,1,2,FALSE,TRUE
s1013,66,11,1,0,0,1,0,0,0.99375,1.6797,1,0,1,FALSE,FALSE
s1013,67,55,1,1,1,1,1,1,0.9825,1.6827,3,0,3,FALSE,FALSE
s1013,68,52,1,1,1,0,0,0,0.0125,2.6685,3,3,0,FALSE,FALSE
s1013,69,12,1,0,0,0,0,0,0.01625,2.3127,1,1,0,TRUE,FALSE
s1013,70,46,0,0,1,0,1,1,0.6625,2.9098,3,1,2,FALSE,TRUE
s1013,71,35,1,0,1,1,1,1,0.73875,1.8146,3,1,2,FALSE,TRUE
s1013,72,28,0,0,0,0,1,0,0.10375,2.1059,2,1,1,FALSE,TRUE
s1013,73,18,1,0,0,0,1,0,0.05125,2.4103,2,2,0,FALSE,FALSE
s1013,74,86,0,1,0,0,1,1,0.6175,2.7588,3,1,2,FALSE,TRUE
s1013,75,17,1,0,0,1,1,0,0.56625,10.1044,2,1,1,FALSE,TRUE
s1013,76,82,0,1,0,0,0,0,0.63375,2.5635,2,1,1,FALSE,TRUE
s1013,77,43,0,0,1,1,0,1,0.55875,2.4694,2,1,1,TRUE,TRUE
s1013,78,34,1,0,1,0,0,1,0.555,52.0345,2,1,1,TRUE,TRUE
s1013,79,33,1,0,1,1,0,1,0.975,2.0945,2,0,2,FALSE,FALSE
s1013,80,71,1,1,0,1,0,0,0.66125,2.2651,2,1,1,FALSE,TRUE
s1013,81,87,0,1,0,1,1,0,0.6475,2.1454,2,1,1,TRUE,TRUE
s1013,82,31,1,0,1,1,0,0,0.605,1.5645,2,1,1,FALSE,TRUE
s1013,83,75,1,1,0,1,1,1,0.77,4.0744,3,1,2,FALSE,TRUE
s1013,84,44,0,0,1,0,0,1,0.96375,3.8444,2,0,2,FALSE,FALSE
s1013,85,81,0,1,0,1,0,0,0.03875,6.8786,2,2,0,FALSE,FALSE
s1013,86,27,0,0,0,1,1,0,0.49625,5.5893,2,2,0,FALSE,FALSE
s1013,87,42,0,0,1,0,0,0,0.6475,1.7839,2,1,1,FALSE,TRUE
s1013,88,15,1,0,0,1,1,1,0.72375,1.5049,3,2,1,FALSE,TRUE
s1013,89,24,0,0,0,0,0,1,0.725,1.7395,2,1,1,FALSE,TRUE
s1013,90,45,0,0,1,1,1,1,0.24875,3.0128,3,2,1,FALSE,TRUE
s1013,91,41,0,0,1,1,0,0,0.06375,2.716,2,2,0,FALSE,FALSE
s1013,92,16,1,0,0,0,1,1,0.20125,7.4845,3,3,0,FALSE,FALSE
s1013,93,48,0,0,1,0,1,0,0.49625,1.7574,3,2,1,FALSE,TRUE
s1013,94,61,0,1,1,1,0,0,0.06625,3.5086,3,3,0,FALSE,FALSE
s1013,95,83,0,1,0,1,0,1,0.07625,2.1511,3,3,0,FALSE,FALSE
s1013,96,58,1,1,1,0,1,0,0.21125,3.3699,3,2,1,FALSE,TRUE
s1013,97,36,1,0,1,0,1,1,0.2375,15.34,3,2,1,FALSE,TRUE
s1013,98,77,1,1,0,1,1,0,0.9625,4.3207,2,0,2,FALSE,FALSE
s1013,99,67,0,1,1,1,1,0,0.5375,6.1615,3,2,1,FALSE,TRUE
s1013,100,62,0,1,1,0,0,0,0.5375,2.4141,3,2,1,FALSE,TRUE
s1013,101,25,0,0,0,1,1,1,0.33125,1.7978,3,3,0,FALSE,FALSE
s1013,102,73,1,1,0,1,0,1,0.5575,4.4408,3,2,1,FALSE,TRUE
s1013,103,56,1,1,1,0,1,1,0.4725,3.0733,3,1,2,TRUE,TRUE
s1013,104,68,0,1,1,0,1,0,0.5,1.6639,3,1,2,FALSE,TRUE
s1013,105,66,0,1,1,0,1,1,0.97375,2.222,3,0,3,FALSE,FALSE
s1013,106,13,1,0,0,1,0,1,0.73875,1.7872,2,1,1,FALSE,TRUE
s1013,107,78,1,1,0,0,1,0,0.70125,2.1645,2,1,1,TRUE,TRUE
s1013,108,57,1,1,1,1,1,0,0.77375,2.2557,3,1,2,FALSE,TRUE
s1013,109,53,1,1,1,1,0,1,0.6375,2.1275,3,1,2,FALSE,TRUE
s1013,110,14,1,0,0,0,0,1,0.01,2.4443,2,2,0,FALSE,FALSE
s1013,111,76,1,1,0,0,1,1,0.08375,6.28,3,2,1,FALSE,TRUE
s1013,112,88,0,1,0,0,1,0,0.19,1.3782,2,0,2,FALSE,FALSE
s1013,113,54,1,1,1,0,0,1,0.39125,5.8742,3,2,1,FALSE,TRUE
s1013,114,74,1,1,0,0,0,1,0.03875,2.4059,3,3,0,FALSE,FALSE
s1013,115,84,0,1,0,0,0,1,0.47,2.4301,3,2,1,FALSE,TRUE
s1013,116,26,0,0,0,0,1,1,0.3575,2.836,3,2,1,FALSE,TRUE
s1013,117,63,0,1,1,1,0,1,0.43625,2.5358,3,2,1,FALSE,TRUE
s1013,118,85,0,1,0,1,1,1,0.2875,3.4586,3,2,1,FALSE,TRUE
s1013,119,23,0,0,0,1,0,1,0.04,2.4269,2,2,0,FALSE,FALSE
s1013,120,51,1,1,1,1,0,0,0.17,7.7323,3,2,1,FALSE,TRUE
s1013,121,65,0,1,1,1,1,1,0.5825,41.446,3,1,2,TRUE,TRUE
s1013,122,22,0,0,0,0,0,0,0.96875,3.4813,1,0,1,FALSE,FALSE
s1013,123,72,1,1,0,0,0,0,0.0675,36.6054,2,2,0,FALSE,FALSE
s1013,124,38,1,0,1,0,1,0,0.07375,2.3948,3,3,0,FALSE,FALSE
s1013,125,37,1,0,1,1,1,0,0.57875,3.4885,3,2,1,FALSE,TRUE
s1013,126,47,0,0,1,1,1,0,0.1725,1.8278,3,3,0,FALSE,FALSE
s1013,127,21,0,0,0,1,0,0,0.03125,2.0251,1,1,0,TRUE,FALSE
s1013,128,32,1,0,1,0,0,0,0.065,1.9488,2,2,0,FALSE,FALSE
s1014,1,11,1,0,0,1,0,0,0.99125,4.0641,1,0,1,FALSE,FALSE
s1014,2,57,1,1,1,1,1,0,0.82375,3.4273,3,1,2,FALSE,TRUE
s1014,3,41,0,0,1,1,0,0,0.785,1.1673,2,2,0,FALSE,FALSE
s1014,4,53,1,1,1,1,0,1,0.82125,3.8404,3,1,2,FALSE,TRUE
s1014,5,81,0,1,0,1,0,0,0.1575,4.0978,2,2,0,FALSE,FALSE
s1014,6,82,0,1,0,0,0,0,0.695,2.9431,2,1,1,FALSE,TRUE
s1014,7,26,0,0,0,0,1,1,0.71125,3.6675,3,2,1,FALSE,TRUE
s1014,8,18,1,0,0,0,1,0,0.0625,2.7082,2,2,0,FALSE,FALSE
s1014,9,31,1,0,1,1,0,0,0.83125,2.4242,2,1,1,FALSE,TRUE
s1014,10,37,1,0,1,1,1,0,0.71875,3.1346,3,2,1,FALSE,TRUE
s1014,11,74,1,1,0,0,0,1,0.01375,3.2648,3,3,0,FALSE,FALSE
s1014,12,87,0,1,0,1,1,0,0.63375,3.7499,2,1,1,TRUE,TRUE
s1014,13,22,0,0,0,0,0,0,0.995,2.2228,1,0,1,FALSE,FALSE
s1014,14,48,0,0,1,0,1,0,0.78875,2.2598,3,2,1,FALSE,TRUE
s1014,15,54,1,1,1,0,0,1,0.4825,5.6202,3,2,1,FALSE,TRUE
s1014,16,71,1,1,0,1,0,0,0.7675,2.3757,2,1,1,FALSE,TRUE
s1014,17,12,1,0,0,0,0,0,0.09375,3.4152,1,1,0,TRUE,FALSE
s1014,18,76,1,1,0,0,1,1,0.3325,4.0794,3,2,1,FALSE,TRUE
s1014,19,72,1,1,0,0,0,0,0.055,2.834,2,2,0,FALSE,FALSE
s1014,20,25,0,0,0,1,1,1,0.005,2.8517,3,3,0,FALSE,FALSE
s1014,21,33,1,0,1,1,0,1,0.99625,2.1642,2,0,2,FALSE,FALSE
s1014,22,86,0,1,0,0,1,1,0.88,3.1271,3,1,2,FALSE,TRUE
s1014,23,61,0,1,1,1,0,0,0.01,2.9047,3,3,0,FALSE,FALSE
s1014,24,16,1,0,0,0,1,1,0.01625,3.1604,3,3,0,FALSE,FALSE
s1014,25,45,0,0,1,1,1,1,0.34,3.1434,3,2,1,FALSE,TRUE
s1014,26,55,1,1,1,1,1,1,0.99625,2.565,3,0,3,FALSE,FALSE
s1014,27,17,1,0,0,1,1,0,0.80625,3.1622,2,1,1,FALSE,TRUE
s1014,28,14,1,0,0,0,0,1,0.10625,2.5792,2,2,0,FALSE,FALSE
s1014,29,78,1,1,0,0,1,0,0.63125,3.6683,2,1,1,TRUE,TRUE
s1014,30,38,1,0,1,0,1,0,0.0875,3.4795,3,3,0,FALSE,FALSE
s1014,31,62,0,1,1,0,0,0,0.485,3.4197,3,2,1,FALSE,TRUE
s1014,32,35,1,0,1,1,1,1,0.4975,2.5283,3,1,2,FALSE,TRUE
s1014,33,63,0,1,1,1,0,1,0.43875,2.9274,3,2,1,FALSE,TRUE
s1014,34,23,0,0,0,1,0,1,0.1775,2.0493,2,2,0,FALSE,FALSE
s1014,35,34,1,0,1,0,0,1,0.47125,3.4164,2,1,1,TRUE,TRUE
s1014,36,47,0,0,1,1,1,0,0.2725,2.6431,3,3,0,FALSE,FALSE
s1014,37,52,1,1,1,0,0,0,0.01375,2.7239,3,3,0,FALSE,FALSE
s1014,38,32,1,0,1,0,0,0,0.05375,2.3233,2,2,0,FALSE,FALSE
s1014,39,66,0,1,1,0,1,1,0.99625,1.8549,3,0,3,FALSE,FALSE
s1014,40,13,1,0,0,1,0,1,0.815,2.5909,2,1,1,FALSE,TRUE
s1014,41,77,1,1,0,1,1,0,0.9975,1.9626,2,0,2,FALSE,FALSE
s1014,42,24,0,0,0,0,0,1,0.815,1.9728,2,1,1,FALSE,TRUE
s1014,43,83,0,1,0,1,0,1,0.14125,2.6048,3,3,0,FALSE,FALSE
s1014,44,36,1,0,1,0,1,1,0.33625,2.8725,3,2,1,FALSE,TRUE
s1014,45,44,0,0,1,0,0,1,0.99625,1.881,2,0,2,FALSE,FALSE
s1014,46,28,0,0,0,0,1,0,0.8,1.9868,2,1,1,FALSE,TRUE
s1014,47,51,1,1,1,1,0,0,0.61375,2.398,3,2,1,FALSE,TRUE
s1014,48,85,0,1,0,1,1,1,0.445,3.2551,3,2,1,FALSE,TRUE
s1014,49,75,1,1,0,1,1,1,0.84625,3.1919,3,1,2,FALSE,TRUE
s1014,50,84,0,1,0,0,0,1,0.74875,2.0757,3,2,1,FALSE,TRUE
s1014,51,65,0,1,1,1,1,1,0.82,2.6009,3,1,2,TRUE,TRUE
s1014,52,43,0,0,1,1,0,1,0.53125,3.0145,2,1,1,TRUE,TRUE
s1014,53,27,0,0,0,1,1,0,0.13125,2.4341,2,2,0,FALSE,FALSE
s1014,54,46,0,0,1,0,1,1,0.825,3.0009,3,1,2,FALSE,TRUE
s1014,55,56,1,1,1,0,1,1,0.805,3.4256,3,1,2,TRUE,TRUE
s1014,56,88,0,1,0,0,1,0,0.9975,1.8249,2,0,2,FALSE,FALSE
s1014,57,58,1,1,1,0,1,0,0.3775,3.5284,3,2,1,FALSE,TRUE
s1014,58,68,0,1,1,0,1,0,0.84125,2.713,3,1,2,FALSE,TRUE
s1014,59,42,0,0,1,0,0,0,0.765,2.258,2,1,1,FALSE,TRUE
s1014,60,15,1,0,0,1,1,1,0.5225,3.4218,3,2,1,FALSE,TRUE
s1014,61,64,0,1,1,0,0,1,0.85375,2.7068,3,1,2,FALSE,TRUE
s1014,62,73,1,1,0,1,0,1,0.72875,2.871,3,2,1,FALSE,TRUE
s1014,63,21,0,0,0,1,0,0,0.17125,2.7305,1,1,0,TRUE,FALSE
s1014,64,67,0,1,1,1,1,0,0.22375,3.9141,3,2,1,FALSE,TRUE
s1014,65,83,0,1,0,1,0,1,0.02875,2.5667,3,3,0,FALSE,FALSE
s1014,66,45,0,0,1,1,1,1,0.355,2.3718,3,2,1,FALSE,TRUE
s1014,67,23,0,0,0,1,0,1,0.09625,2.5469,2,2,0,FALSE,FALSE
s1014,68,27,0,0,0,1,1,0,0.02375,2.8517,2,2,0,FALSE,FALSE
s1014,69,46,0,0,1,0,1,1,0.8425,2.4437,3,1,2,FALSE,TRUE
s1014,70,78,1,1,0,0,1,0,0.50375,2.8549,2,1,1,TRUE,TRUE
s1014,71,28,0,0,0,0,1,0,0.70375,2.6645,2,1,1,FALSE,TRUE
s1014,72,66,0,1,1,0,1,1,0.99625,2.2824,3,0,3,FALSE,FALSE
s1014,73,51,1,1,1,1,0,0,0.605,2.2296,3,2,1,FALSE,TRUE
s1014,74,58,1,1,1,0,1,0,0.39625,2.3316,3,2,1,FALSE,TRUE
s1014,75,34,1,0,1,0,0,1,0.355,2.9779,2,1,1,TRUE,TRUE
s1014,76,31,1,0,1,1,0,0,0.65125,2.118,2,1,1,FALSE,TRUE
s1014,77,48,0,0,1,0,1,0,0.62,3.1397,3,2,1,FALSE,TRUE
s1014,78,16,1,0,0,0,1,1,0.01,2.5486,3,3,0,FALSE,FALSE
s1014,79,14,1,0,0,0,0,1,0.15375,2.2865,2,2,0,FALSE,FALSE
s1014,80,57,1,1,1,1,1,0,0.86625,3.7802,3,1,2,FALSE,TRUE
s1014,81,37,1,0,1,1,1,0,0.7225,3.1813,3,2,1,FALSE,TRUE
s1014,82,15,1,0,0,1,1,1,0.5225,3.5202,3,2,1,FALSE,TRUE
s1014,83,88,0,1,0,0,1,0,0.99375,1.9138,2,0,2,FALSE,FALSE
s1014,84,13,1,0,0,1,0,1,0.74,2.1728,2,1,1,FALSE,TRUE
s1014,85,72,1,1,0,0,0,0,0.09125,2.327,2,2,0,FALSE,FALSE
s1014,86,73,1,1,0,1,0,1,0.56875,2.4642,3,2,1,FALSE,TRUE
s1014,87,67,0,1,1,1,1,0,0.3325,3.1674,3,2,1,FALSE,TRUE
s1014,88,75,1,1,0,1,1,1,0.81625,2.0945,3,1,2,FALSE,TRUE
s1014,89,53,1,1,1,1,0,1,0.875,2.1598,3,1,2,FALSE,TRUE
s1014,90,18,1,0,0,0,1,0,0.02875,2.5425,2,2,0,FALSE,FALSE
s1014,91,17,1,0,0,1,1,0,0.55625,1.6977,2,1,1,FALSE,TRUE
s1014,92,56,1,1,1,0,1,1,0.82875,2.474,3,1,2,TRUE,TRUE
s1014,93,55,1,1,1,1,1,1,0.93625,2.2997,3,0,3,FALSE,FALSE
s1014,94,44,0,0,1,0,0,1,0.9925,2.4732,2,0,2,FALSE,FALSE
s1014,95,26,0,0,0,0,1,1,0.36875,3.3227,3,2,1,FALSE,TRUE
s1014,96,61,0,1,1,1,0,0,0.02,2.1858,3,3,0,FALSE,FALSE
s1014,97,74,1,1,0,0,0,1,0.00625,3.1828,3,3,0,FALSE,FALSE
s1014,98,68,0,1,1,0,1,0,0.91375,2.4118,3,1,2,FALSE,TRUE
s1014,99,86,0,1,0,0,1,1,0.91125,1.7679,3,1,2,FALSE,TRUE
s1014,100,65,0,1,1,1,1,1,0.895,2.8682,3,1,2,TRUE,TRUE
s1014,101,62,0,1,1,0,0,0,0.5425,2.5861,3,2,1,FALSE,TRUE
s1014,102,36,1,0,1,0,1,1,0.32,2.815,3,2,1,FALSE,TRUE
s1014,103,11,1,0,0,1,0,0,0.995,2.5016,1,0,1,FALSE,FALSE
s1014,104,52,1,1,1,0,0,0,0.00875,2.2402,3,3,0,FALSE,FALSE
s1014,105,35,1,0,1,1,1,1,0.8775,2.5022,3,1,2,FALSE,TRUE
s1014,106,63,0,1,1,1,0,1,0.44125,2.4808,3,2,1,FALSE,TRUE
s1014,107,22,0,0,0,0,0,0,0.99375,1.6949,1,0,1,FALSE,FALSE
s1014,108,84,0,1,0,0,0,1,0.5125,4.0131,3,2,1,FALSE,TRUE
s1014,109,12,1,0,0,0,0,0,0.13375,2.3988,1,1,0,TRUE,FALSE
s1014,110,25,0,0,0,1,1,1,0.0025,2.3644,3,3,0,FALSE,FALSE
s1014,111,21,0,0,0,1,0,0,0.1675,1.9381,1,1,0,TRUE,FALSE
s1014,112,41,0,0,1,1,0,0,0.1,1.9724,2,2,0,FALSE,FALSE
s1014,113,81,0,1,0,1,0,0,0.12,2.7021,2,2,0,FALSE,FALSE
s1014,114,33,1,0,1,1,0,1,0.9925,1.9299,2,0,2,FALSE,FALSE
s1014,115,42,0,0,1,0,0,0,0.7975,2.15,2,1,1,FALSE,TRUE
s1014,116,77,1,1,0,1,1,0,0.98375,2.0597,2,0,2,FALSE,FALSE
s1014,117,43,0,0,1,1,0,1,0.7025,2.6797,2,1,1,TRUE,TRUE
s1014,118,87,0,1,0,1,1,0,0.685,2.0435,2,1,1,TRUE,TRUE
s1014,119,76,1,1,0,0,1,1,0.2825,3.4088,3,2,1,FALSE,TRUE
s1014,120,64,0,1,1,0,0,1,0.88375,2.8618,3,1,2,FALSE,TRUE
s1014,121,38,1,0,1,0,1,0,0.025,3.4593,3,3,0,FALSE,FALSE
s1014,122,71,1,1,0,1,0,0,0.69375,2.8056,2,1,1,FALSE,TRUE
s1014,123,54,1,1,1,0,0,1,0.37375,3.0355,3,2,1,FALSE,TRUE
s1014,124,32,1,0,1,0,0,0,0.205,1.9658,2,2,0,FALSE,FALSE
s1014,125,85,0,1,0,1,1,1,0.29875,3.2956,3,2,1,FALSE,TRUE
s1014,126,24,0,0,0,0,0,1,0.72375,1.9173,2,1,1,FALSE,TRUE
s1014,127,82,0,1,0,0,0,0,0.72375,2.0115,2,1,1,FALSE,TRUE
s1014,128,47,0,0,1,1,1,0,0.16125,2.6258,3,3,0,FALSE,FALSE
s1015,1,21,0,0,0,1,0,0,0.0025,3.3584,1,1,0,TRUE,FALSE
s1015,2,27,0,0,0,1,1,0,0.2125,3.5609,2,2,0,FALSE,FALSE
s1015,3,82,0,1,0,0,0,0,0.82375,3.0266,2,1,1,FALSE,TRUE
s1015,4,17,1,0,0,1,1,0,0.6675,2.4272,2,1,1,FALSE,TRUE
s1015,5,14,1,0,0,0,0,1,0.0075,3.4674,2,2,0,FALSE,FALSE
s1015,6,31,1,0,1,1,0,0,0.84,2.2262,2,1,1,FALSE,TRUE
s1015,7,47,0,0,1,1,1,0,0.04125,4.5211,3,3,0,FALSE,FALSE
s1015,8,84,0,1,0,0,0,1,0.8475,3.4007,3,2,1,FALSE,TRUE
s1015,9,13,1,0,0,1,0,1,0.75,2.3472,2,1,1,FALSE,TRUE
s1015,10,67,0,1,1,1,1,0,0.5475,4.4543,3,2,1,FALSE,TRUE
s1015,11,38,1,0,1,0,1,0,0.005,3.6537,3,3,0,FALSE,FALSE
s1015,12,63,0,1,1,1,0,1,0.41625,3.1604,3,2,1,FALSE,TRUE
s1015,13,57,1,1,1,1,1,0,0.7325,3.3065,3,1,2,FALSE,TRUE
s1015,14,36,1,0,1,0,1,1,0.4225,3.6408,3,2,1,FALSE,TRUE
s1015,15,74,1,1,0,0,0,1,0.3475,3.1342,3,3,0,FALSE,FALSE
s1015,16,73,1,1,0,1,0,1,0.7325,5.2415,3,2,1,FALSE,TRUE
s1015,17,76,1,1,0,0,1,1,0.29625,4.2009,3,2,1,FALSE,TRUE
s1015,18,32,1,0,1,0,0,0,0.00375,10.1232,2,2,0,FALSE,FALSE
s1015,19,51,1,1,1,1,0,0,0.62375,3.721,3,2,1,FALSE,TRUE
s1015,20,22,0,0,0,0,0,0,0.99875,2.7555,1,0,1,FALSE,FALSE
s1015,21,77,1,1,0,1,1,0,0.9975,2.7068,2,0,2,FALSE,FALSE
s1015,22,71,1,1,0,1,0,0,0.8325,2.3069,2,1,1,FALSE,TRUE
s1015,23,34,1,0,1,0,0,1,0.43375,2.7473,2,1,1,TRUE,TRUE
s1015,24,28,0,0,0,0,1,0,0.8175,3.561,2,1,1,FALSE,TRUE
s1015,25,24,0,0,0,0,0,1,0.76,2.0267,2,1,1,FALSE,TRUE
s1015,26,62,0,1,1,0,0,0,0.82875,2.2671,3,2,1,FALSE,TRUE
s1015,27,61,0,1,1,1,0,0,0.00625,5.1214,3,3,0,FALSE,FALSE
s1015,28,54,1,1,1,0,0,1,0.24625,3.854,3,2,1,FALSE,TRUE
s1015,29,64,0,1,1,0,0,1,0.73875,3.4809,3,1,2,FALSE,TRUE
s1015,30,86,0,1,0,0,1,1,0.765,2.627,3,1,2,FALSE,TRUE
s1015,31,25,0,0,0,1,1,1,0.005,6.2949,3,3,0,FALSE,FALSE
s1015,32,66,0,1,1,0,1,1,0.99625,3.4006,3,0,3,FALSE,FALSE
